STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       5705;2018021620;   10;   1.7; 140;eor
       5705;2018021621;   10;   1.6; 160;eor
       5705;2018021622;   10;   1.8; 170;eor
       5705;2018021623;   10;   1.3; 150;eor
       5705;2018021700;   10;   2.1; 110;eor
       5705;2018021701;   10;   1.9; 120;eor
       5705;2018021702;   10;   1.7;  90;eor
       5705;2018021703;   10;   3.3;  90;eor
       5705;2018021704;   10;   3.1; 100;eor
       5705;2018021705;   10;   3.2;  90;eor
       5705;2018021706;   10;   3.4;  90;eor
       5705;2018021707;   10;   3.7;  90;eor
       5705;2018021708;   10;   3.5;  80;eor
       5705;2018021709;   10;   2.2;  70;eor
       5705;2018021710;   10;   3.5;  80;eor
       5705;2018021711;   10;   2.7;  70;eor
       5705;2018021712;   10;   2.2;  60;eor
       5705;2018021713;   10;   3.2;  80;eor
       5705;2018021714;   10;   3.0;  90;eor
       5705;2018021715;   10;   2.3;  80;eor
       5705;2018021716;   10;   1.9;  40;eor
       5705;2018021717;   10;   1.9;  50;eor
       5705;2018021718;   10;   1.9;  20;eor
       5705;2018021719;   10;   2.1;  20;eor
       5705;2018021720;   10;   2.2;  30;eor
       5705;2018021721;   10;   2.8;  40;eor
       5705;2018021722;   10;   3.9;  50;eor
       5705;2018021723;   10;   3.7;  50;eor
       5705;2018021800;   10;   2.9;  40;eor
       5705;2018021801;   10;   2.8;  40;eor
       5705;2018021802;   10;   2.7;  50;eor
       5705;2018021803;   10;   1.5;  20;eor
       5705;2018021804;   10;   2.0;  20;eor
       5705;2018021805;   10;   1.8;  10;eor
       5705;2018021806;   10;   1.5;  10;eor
       5705;2018021807;   10;   1.7; 350;eor
       5705;2018021808;   10;   1.5;  10;eor
       5705;2018021809;   10;   0.7; 290;eor
       5705;2018021810;   10;   1.1; 230;eor
       5705;2018021811;   10;   1.5; 190;eor
       5705;2018021812;   10;   2.7; 130;eor
       5705;2018021813;   10;   3.5; 110;eor
       5705;2018021814;   10;   4.0; 150;eor
       5705;2018021815;   10;   4.0; 130;eor
       5705;2018021816;   10;   3.6; 170;eor
       5705;2018021817;   10;   3.3; 200;eor
       5705;2018021818;   10;   2.9; 230;eor
       5705;2018021819;   10;   1.4; 210;eor
       5705;2018021820;   10;   0.6; 230;eor
       5705;2018021821;   10;   0.5;  20;eor
       5705;2018021822;   10;   0.5;  60;eor
       5705;2018021823;   10;   1.3;  10;eor
       5705;2018021900;   10;   1.6;  20;eor
       5705;2018021901;   10;   0.9; 340;eor
       5705;2018021902;   10;   0.6; 330;eor
       5705;2018021903;   10;   0.4; 330;eor
       5705;2018021904;   10;   1.2;  20;eor
       5705;2018021905;   10;   0.8;  70;eor
       5705;2018021906;   10;   1.0;  70;eor
       5705;2018021907;   10;   0.5; 160;eor
       5705;2018021908;   10;   0.5; 190;eor
       5705;2018021909;   10;   1.0; 180;eor
       5705;2018021910;   10;   2.0; 170;eor
       5705;2018021911;   10;   3.9; 180;eor
       5705;2018021912;   10;   3.5; 190;eor
       5705;2018021913;   10;   2.4; 190;eor
       5705;2018021914;   10;   2.4; 180;eor
       5705;2018021915;   10;   2.2; 220;eor
       5705;2018021916;   10;   2.9; 250;eor
       5705;2018021917;   10;   2.5; 260;eor
       5705;2018021918;   10;   1.6; 270;eor
       5705;2018021919;   10;   1.6; 270;eor
       5705;2018021920;   10;   1.4; 270;eor
       5705;2018021921;   10;   1.1; 300;eor
       5705;2018021922;   10;   1.3; 310;eor
       5705;2018021923;   10;   0.8; 280;eor
       5705;2018022000;   10;   1.2; 320;eor
       5705;2018022001;   10;   0.9; 340;eor
       5705;2018022002;   10;   1.3; 360;eor
       5705;2018022003;   10;   1.1;  10;eor
       5705;2018022004;   10;   2.3;  40;eor
       5705;2018022005;   10;   2.3;  40;eor
       5705;2018022006;   10;   1.3;  30;eor
       5705;2018022007;   10;   1.3;  60;eor
       5705;2018022008;   10;   1.2; 120;eor
       5705;2018022009;   10;   0.6; 180;eor
       5705;2018022010;   10;   0.6; 220;eor
       5705;2018022011;   10;   0.9; 200;eor
       5705;2018022012;   10;   1.6; 100;eor
       5705;2018022013;   10;   2.2; 100;eor
       5705;2018022014;   10;   2.1; 120;eor
       5705;2018022015;   10;   2.8; 110;eor
       5705;2018022016;   10;   2.7; 110;eor
       5705;2018022017;   10;   2.8; 100;eor
       5705;2018022018;   10;   2.0;  80;eor
       5705;2018022019;   10;   2.2;  60;eor
       5705;2018022020;   10;   3.0;  70;eor
       5705;2018022021;   10;   3.4;  80;eor
       5705;2018022022;   10;   2.0;  50;eor
       5705;2018022023;   10;   1.7;  30;eor
       5705;2018022100;   10;   2.0;  30;eor
       5705;2018022101;   10;   1.9;  30;eor
       5705;2018022102;   10;   2.2;  30;eor
       5705;2018022103;   10;   1.4;  10;eor
       5705;2018022104;   10;   2.3;  10;eor
       5705;2018022105;   10;   1.9;  20;eor
       5705;2018022106;   10;   2.6;  20;eor
       5705;2018022107;   10;   2.5;  50;eor
       5705;2018022108;   10;   1.5;  40;eor
       5705;2018022109;   10;   2.8;  50;eor
       5705;2018022110;   10;   4.3;  50;eor
       5705;2018022111;   10;   3.6;  60;eor
       5705;2018022112;   10;   4.1;  60;eor
       5705;2018022113;   10;   4.1;  60;eor
       5705;2018022114;   10;   4.2;  70;eor
       5705;2018022115;   10;   4.6;  50;eor
       5705;2018022116;   10;   5.1;  40;eor
       5705;2018022117;   10;   4.8;  50;eor
       5705;2018022118;   10;   4.8;  60;eor
       5705;2018022119;   10;   4.4;  60;eor
       5705;2018022120;   10;   4.4;  80;eor
       5705;2018022121;   10;   5.4;  80;eor
       5705;2018022122;   10;   3.8;  70;eor
       5705;2018022123;   10;   3.0;  60;eor
       5705;2018022200;   10;   3.3;  70;eor
       5705;2018022201;   10;   3.7;  70;eor
       5705;2018022202;   10;   5.0;  80;eor
       5705;2018022203;   10;   4.9;  70;eor
       5705;2018022204;   10;   4.9;  80;eor
       5705;2018022205;   10;   4.6;  70;eor
       5705;2018022206;   10;   4.5;  70;eor
       5705;2018022207;   10;   4.7;  80;eor
       5705;2018022208;   10;   4.7;  80;eor
       5705;2018022209;   10;   5.6;  80;eor
       5705;2018022210;   10;   8.4;  90;eor
       5705;2018022211;   10;   8.5;  80;eor
       5705;2018022212;   10;   9.1;  90;eor
       5705;2018022213;   10;   9.7;  80;eor
       5705;2018022214;   10;   9.7;  90;eor
       5705;2018022215;   10;   8.7;  90;eor
       5705;2018022216;   10;   6.9;  80;eor
       5705;2018022217;   10;   6.1;  70;eor
       5705;2018022218;   10;   5.7;  80;eor
       5705;2018022219;   10;   5.6;  70;eor
       5705;2018022220;   10;   5.5;  70;eor
       5705;2018022221;   10;   5.4;  70;eor
       5705;2018022222;   10;   5.1;  70;eor
       5705;2018022223;   10;   5.9;  80;eor
       5705;2018022300;   10;   6.0;  80;eor
       5705;2018022301;   10;   6.2;  80;eor
       5705;2018022302;   10;   5.8;  80;eor
       5705;2018022303;   10;   4.8;  70;eor
       5705;2018022304;   10;   4.4;  70;eor
       5705;2018022305;   10;   5.2;  70;eor
       5705;2018022306;   10;   4.3;  70;eor
       5705;2018022307;   10;   6.0;  70;eor
       5705;2018022308;   10;   6.3;  80;eor
       5705;2018022309;   10;   6.4;  80;eor
       5705;2018022310;   10;   7.5;  80;eor
       5705;2018022311;   10;   8.7;  90;eor
       5705;2018022312;   10;   8.0;  80;eor
       5705;2018022313;   10;   6.6;  70;eor
       5705;2018022314;   10;   7.1;  80;eor
       5705;2018022315;   10;   6.5;  80;eor
       5705;2018022316;   10;   6.5;  80;eor
       5705;2018022317;   10;   6.2;  80;eor
       5705;2018022318;   10;   5.9;  70;eor
       5705;2018022319;   10;   5.8;  70;eor
       5705;2018022320;   10;   7.1;  70;eor
       5705;2018022321;   10;   6.1;  70;eor
       5705;2018022322;   10;   5.2;  70;eor
       5705;2018022323;   10;   5.2;  70;eor
       5705;2018022400;   10;   4.3;  60;eor
       5705;2018022401;   10;   4.2;  60;eor
       5705;2018022402;   10;   6.0;  80;eor
       5705;2018022403;   10;   5.2;  70;eor
       5705;2018022404;   10;   5.4;  70;eor
       5705;2018022405;   10;   5.7;  70;eor
       5705;2018022406;   10;   5.5;  80;eor
       5705;2018022407;   10;   4.7;  70;eor
       5705;2018022408;   10;   5.4;  80;eor
       5705;2018022409;   10;   6.6;  90;eor
       5705;2018022410;   10;   7.6; 100;eor
       5705;2018022411;   10;   8.0;  80;eor
       5705;2018022412;   10;   9.8;  80;eor
       5705;2018022413;   10;   9.5;  80;eor
       5705;2018022414;   10;   9.2;  80;eor
       5705;2018022415;   10;   8.3;  70;eor
       5705;2018022416;   10;   8.3;  70;eor
       5705;2018022417;   10;   7.8;  80;eor
       5705;2018022418;   10;   7.9;  80;eor
       5705;2018022419;   10;   8.1;  80;eor
       5705;2018022420;   10;   8.5;  80;eor
       5705;2018022421;   10;   8.4;  90;eor
       5705;2018022422;   10;   8.0;  90;eor
       5705;2018022423;   10;   7.5;  90;eor
       5705;2018022500;   10;   7.2; 100;eor
       5705;2018022501;   10;   7.2;  90;eor
       5705;2018022502;   10;   6.6; 100;eor
       5705;2018022503;   10;   7.0; 100;eor
       5705;2018022504;   10;   6.9; 100;eor
       5705;2018022505;   10;   5.3;  90;eor
       5705;2018022506;   10;   4.8;  80;eor
       5705;2018022507;   10;   4.6;  80;eor
       5705;2018022508;   10;   6.1;  80;eor
       5705;2018022509;   10;   6.2;  80;eor
       5705;2018022510;   10;   6.4;  90;eor
       5705;2018022511;   10;   6.6;  90;eor
       5705;2018022512;   10;   5.9;  90;eor
       5705;2018022513;   10;   6.9;  90;eor
       5705;2018022514;   10;   6.1;  80;eor
       5705;2018022515;   10;   6.5;  90;eor
       5705;2018022516;   10;   6.9;  90;eor
       5705;2018022517;   10;   5.9;  70;eor
       5705;2018022518;   10;   6.5;  80;eor
       5705;2018022519;   10;   6.5;  80;eor
       5705;2018022520;   10;   6.5;  80;eor
       5705;2018022521;   10;   6.9;  80;eor
       5705;2018022522;   10;   7.2;  80;eor
       5705;2018022523;   10;   5.5;  80;eor
       5705;2018022600;   10;   4.4;  80;eor
       5705;2018022601;   10;   4.0;  70;eor
       5705;2018022602;   10;   4.5;  60;eor
       5705;2018022603;   10;   3.6;  70;eor
       5705;2018022604;   10;   3.3;  70;eor
       5705;2018022605;   10;   3.2;  60;eor
       5705;2018022606;   10;   3.1;  50;eor
       5705;2018022607;   10;   2.9;  50;eor
       5705;2018022608;   10;   2.9;  70;eor
       5705;2018022609;   10;   6.4;  90;eor
       5705;2018022610;   10;   7.8;  80;eor
       5705;2018022611;   10;   7.0;  80;eor
       5705;2018022612;   10;   6.3;  60;eor
       5705;2018022613;   10;   6.2;  60;eor
       5705;2018022614;   10;   6.2;  60;eor
       5705;2018022615;   10;   6.4;  70;eor
       5705;2018022616;   10;   6.3;  70;eor
       5705;2018022617;   10;   6.7;  80;eor
       5705;2018022618;   10;   6.4;  80;eor
       5705;2018022619;   10;   5.2;  80;eor
       5705;2018022620;   10;   2.9;  70;eor
       5705;2018022621;   10;   2.7;  60;eor
       5705;2018022622;   10;   2.3;  70;eor
       5705;2018022623;   10;   2.5;  70;eor
       5705;2018022700;   10;   2.5;  70;eor
       5705;2018022701;   10;   2.4;  80;eor
       5705;2018022702;   10;   3.0;  70;eor
       5705;2018022703;   10;   3.2;  80;eor
       5705;2018022704;   10;   2.2;  60;eor
       5705;2018022705;   10;   4.0;  80;eor
       5705;2018022706;   10;   3.2;  70;eor
       5705;2018022707;   10;   5.2;  80;eor
       5705;2018022708;   10;   5.6;  80;eor
       5705;2018022709;   10;   6.0;  80;eor
       5705;2018022710;   10;   5.0;  80;eor
       5705;2018022711;   10;   4.6;  80;eor
       5705;2018022712;   10;   4.3;  80;eor
       5705;2018022713;   10;   3.8;  70;eor
       5705;2018022714;   10;   5.2;  90;eor
       5705;2018022715;   10;   5.6;  90;eor
       5705;2018022716;   10;   5.5; 100;eor
       5705;2018022717;   10;   5.3;  90;eor
       5705;2018022718;   10;   4.9;  90;eor
       5705;2018022719;   10;   3.5;  90;eor
       5705;2018022720;   10;   3.7;  80;eor
       5705;2018022721;   10;   4.5;  80;eor
       5705;2018022722;   10;   5.8;  90;eor
       5705;2018022723;   10;   6.3;  90;eor
       5705;2018022800;   10;   6.3;  90;eor
       5705;2018022801;   10;   5.9;  90;eor
       5705;2018022802;   10;   5.9;  80;eor
       5705;2018022803;   10;   5.9;  80;eor
       5705;2018022804;   10;   5.7;  80;eor
       5705;2018022805;   10;   5.5;  80;eor
       5705;2018022806;   10;   5.5;  80;eor
       5705;2018022807;   10;   5.3;  80;eor
       5705;2018022808;   10;   5.7;  90;eor
       5705;2018022809;   10;   6.5; 100;eor
       5705;2018022810;   10;   6.8; 110;eor
       5705;2018022811;   10;   6.2; 130;eor
       5705;2018022812;   10;   5.7; 110;eor
       5705;2018022813;   10;   6.7; 100;eor
       5705;2018022814;   10;   6.7; 100;eor
       5705;2018022815;   10;   8.0; 110;eor
       5705;2018022816;   10;   7.5; 110;eor
       5705;2018022817;   10;   7.6; 120;eor
       5705;2018022818;   10;   7.3; 120;eor
       5705;2018022819;   10;   8.1; 110;eor
       5705;2018022820;   10;   8.2; 110;eor
       5705;2018022821;   10;   7.6; 110;eor
       5705;2018022822;   10;   7.7; 110;eor
       5705;2018022823;   10;   7.7; 110;eor
       5705;2018030100;   10;   6.9; 100;eor
       5705;2018030101;   10;   7.2; 100;eor
       5705;2018030102;   10;   7.3; 110;eor
       5705;2018030103;   10;   6.6; 110;eor
       5705;2018030104;   10;   6.4; 100;eor
       5705;2018030105;   10;   6.5; 100;eor
       5705;2018030106;   10;   7.1; 100;eor
       5705;2018030107;   10;   6.4; 100;eor
       5705;2018030108;   10;   6.8; 110;eor
       5705;2018030109;   10;   8.4; 100;eor
       5705;2018030110;   10;   8.5; 100;eor
       5705;2018030111;   10;   8.7; 100;eor
       5705;2018030112;   10;   8.7; 110;eor
       5705;2018030113;   10;   8.9; 110;eor
       5705;2018030114;   10;   9.2; 110;eor
       5705;2018030115;   10;   8.4; 120;eor
       5705;2018030116;   10;   8.3; 120;eor
       5705;2018030117;   10;   7.7; 120;eor
       5705;2018030118;   10;   7.5; 120;eor
       5705;2018030119;   10;   7.3; 110;eor
       5705;2018030120;   10;   6.2; 110;eor
       5705;2018030121;   10;   6.2; 110;eor
       5705;2018030122;   10;   7.5; 110;eor
       5705;2018030123;   10;   8.6; 100;eor
       5705;2018030200;   10;   7.2; 100;eor
       5705;2018030201;   10;   5.3; 100;eor
       5705;2018030202;   10;   6.2; 100;eor
       5705;2018030203;   10;   6.0;  90;eor
       5705;2018030204;   10;   4.9;  80;eor
       5705;2018030205;   10;   4.4;  80;eor
       5705;2018030206;   10;   4.7;  80;eor
       5705;2018030207;   10;   4.9;  90;eor
       5705;2018030208;   10;   6.5; 100;eor
       5705;2018030209;   10;   7.2; 100;eor
       5705;2018030210;   10;   7.0; 100;eor
       5705;2018030211;   10;   5.9; 100;eor
       5705;2018030212;   10;   5.2;  90;eor
       5705;2018030213;   10;   5.0;  80;eor
       5705;2018030214;   10;   3.4;  80;eor
       5705;2018030215;   10;   2.6;  90;eor
       5705;2018030216;   10;   2.7;  90;eor
       5705;2018030217;   10;   3.0;  70;eor
       5705;2018030218;   10;   2.9;  80;eor
       5705;2018030219;   10;   4.6;  80;eor
       5705;2018030220;   10;   4.2; 100;eor
       5705;2018030221;   10;   4.7;  90;eor
       5705;2018030222;   10;   3.7; 110;eor
       5705;2018030223;   10;   3.2; 140;eor
       5705;2018030300;   10;   3.4; 130;eor
       5705;2018030301;   10;   4.0; 110;eor
       5705;2018030302;   10;   2.8; 110;eor
       5705;2018030303;   10;   2.8; 100;eor
       5705;2018030304;   10;   3.7;  90;eor
       5705;2018030305;   10;   3.3;  90;eor
       5705;2018030306;   10;   4.8;  80;eor
       5705;2018030307;   10;   3.3;  90;eor
       5705;2018030308;   10;   3.2;  80;eor
       5705;2018030309;   10;   2.8;  80;eor
       5705;2018030310;   10;   3.2;  90;eor
       5705;2018030311;   10;   3.8;  80;eor
       5705;2018030312;   10;   3.4;  90;eor
       5705;2018030313;   10;   3.8;  80;eor
       5705;2018030314;   10;   3.9;  80;eor
       5705;2018030315;   10;   3.5;  80;eor
       5705;2018030316;   10;   4.0;  80;eor
       5705;2018030317;   10;   3.3;  70;eor
       5705;2018030318;   10;   3.7;  90;eor
       5705;2018030319;   10;   4.5;  90;eor
       5705;2018030320;   10;   4.2; 100;eor
       5705;2018030321;   10;   1.2; 140;eor
       5705;2018030322;   10;   1.8; 100;eor
       5705;2018030323;   10;   2.6; 120;eor
       5705;2018030400;   10;   2.0; 130;eor
       5705;2018030401;   10;   1.8; 120;eor
       5705;2018030402;   10;   1.8; 120;eor
       5705;2018030403;   10;   2.6; 120;eor
       5705;2018030404;   10;   2.7; 120;eor
       5705;2018030405;   10;   2.0; 120;eor
       5705;2018030406;   10;   2.4; 110;eor
       5705;2018030407;   10;   1.7; 140;eor
       5705;2018030408;   10;   2.1; 110;eor
       5705;2018030409;   10;   1.9; 120;eor
       5705;2018030410;   10;   3.4; 100;eor
       5705;2018030411;   10;   3.4; 100;eor
       5705;2018030412;   10;   4.9; 110;eor
       5705;2018030413;   10;   5.0; 130;eor
       5705;2018030414;   10;   6.1; 110;eor
       5705;2018030415;   10;   5.1; 120;eor
       5705;2018030416;   10;   6.4; 110;eor
       5705;2018030417;   10;   6.7; 120;eor
       5705;2018030418;   10;   6.2; 140;eor
       5705;2018030419;   10;   6.1; 140;eor
       5705;2018030420;   10;   3.4; 150;eor
       5705;2018030421;   10;   3.2; 150;eor
       5705;2018030422;   10;   3.0; 160;eor
       5705;2018030423;   10;   2.8; 160;eor
       5705;2018030500;   10;   2.8; 160;eor
       5705;2018030501;   10;   2.8; 170;eor
       5705;2018030502;   10;   2.7; 170;eor
       5705;2018030503;   10;   1.9; 210;eor
       5705;2018030504;   10;   1.6; 180;eor
       5705;2018030505;   10;   1.8; 160;eor
       5705;2018030506;   10;   1.9; 170;eor
       5705;2018030507;   10;   2.1; 160;eor
       5705;2018030508;   10;   2.5; 160;eor
       5705;2018030509;   10;   2.0; 160;eor
       5705;2018030510;   10;   2.3; 160;eor
       5705;2018030511;   10;   2.4; 170;eor
       5705;2018030512;   10;   3.7; 160;eor
       5705;2018030513;   10;   3.9; 110;eor
       5705;2018030514;   10;   4.1; 110;eor
       5705;2018030515;   10;   4.6; 120;eor
       5705;2018030516;   10;   4.4; 110;eor
       5705;2018030517;   10;   3.8;  90;eor
       5705;2018030518;   10;   4.5;  90;eor
       5705;2018030519;   10;   4.4; 100;eor
       5705;2018030520;   10;   3.9; 120;eor
       5705;2018030521;   10;   3.5; 120;eor
       5705;2018030522;   10;   2.9; 120;eor
       5705;2018030523;   10;   3.2; 130;eor
       5705;2018030600;   10;   2.9; 130;eor
       5705;2018030601;   10;   1.5; 120;eor
       5705;2018030602;   10;   1.2; 110;eor
       5705;2018030603;   10;   0.5; 110;eor
       5705;2018030604;   10;   0.6;  90;eor
       5705;2018030605;   10;   0.7; 310;eor
       5705;2018030606;   10;   1.2;  90;eor
       5705;2018030607;   10;   1.7;  60;eor
       5705;2018030608;   10;   1.0; 100;eor
       5705;2018030609;   10;   0.8; 180;eor
       5705;2018030610;   10;   1.4; 230;eor
       5705;2018030611;   10;   1.5; 200;eor
       5705;2018030612;   10;   1.9; 190;eor
       5705;2018030613;   10;   1.3; 190;eor
       5705;2018030614;   10;   1.3; 200;eor
       5705;2018030615;   10;   1.3; 170;eor
       5705;2018030616;   10;   1.8; 160;eor
       5705;2018030617;   10;   2.2; 200;eor
       5705;2018030618;   10;   1.8; 240;eor
       5705;2018030619;   10;   2.0; 180;eor
       5705;2018030620;   10;   1.5; 170;eor
       5705;2018030621;   10;   2.0; 160;eor
       5705;2018030622;   10;   1.3; 140;eor
       5705;2018030623;   10;   1.1; 150;eor
       5705;2018030700;   10;   1.7; 150;eor
       5705;2018030701;   10;   1.5; 170;eor
       5705;2018030702;   10;   2.1; 190;eor
       5705;2018030703;   10;   2.5; 220;eor
       5705;2018030704;   10;   2.1; 230;eor
       5705;2018030705;   10;   2.7; 270;eor
       5705;2018030706;   10;   4.4; 270;eor
       5705;2018030707;   10;   3.9; 270;eor
       5705;2018030708;   10;   2.5; 250;eor
       5705;2018030709;   10;   3.7; 280;eor
       5705;2018030710;   10;   6.5; 280;eor
       5705;2018030711;   10;   7.6; 280;eor
       5705;2018030712;   10;   8.8; 270;eor
       5705;2018030713;   10;   8.6; 280;eor
       5705;2018030714;   10;   8.5; 270;eor
       5705;2018030715;   10;   7.1; 260;eor
       5705;2018030716;   10;   5.9; 260;eor
       5705;2018030717;   10;   6.6; 260;eor
       5705;2018030718;   10;   6.1; 260;eor
       5705;2018030719;   10;   6.1; 270;eor
       5705;2018030720;   10;   4.7; 240;eor
       5705;2018030721;   10;   5.1; 250;eor
       5705;2018030722;   10;   5.5; 250;eor
       5705;2018030723;   10;   5.5; 250;eor
       5705;2018030800;   10;   5.2; 240;eor
       5705;2018030801;   10;   5.3; 250;eor
       5705;2018030802;   10;   4.8; 250;eor
       5705;2018030803;   10;   4.2; 250;eor
       5705;2018030804;   10;   2.7; 240;eor
       5705;2018030805;   10;   3.2; 230;eor
       5705;2018030806;   10;   4.4; 250;eor
       5705;2018030807;   10;   5.7; 260;eor
       5705;2018030808;   10;   6.4; 260;eor
       5705;2018030809;   10;   6.0; 250;eor
       5705;2018030810;   10;   6.6; 250;eor
       5705;2018030811;   10;   7.9; 260;eor
       5705;2018030812;   10;   6.5; 250;eor
       5705;2018030813;   10;   8.6; 260;eor
       5705;2018030814;   10;   6.4; 250;eor
       5705;2018030815;   10;   7.2; 250;eor
       5705;2018030816;   10;   5.6; 240;eor
       5705;2018030817;   10;   3.9; 220;eor
       5705;2018030818;   10;   4.5; 200;eor
       5705;2018030819;   10;   5.9; 200;eor
       5705;2018030820;   10;   7.1; 240;eor
       5705;2018030821;   10;   7.9; 310;eor
       5705;2018030822;   10;   6.0; 320;eor
       5705;2018030823;   10;   6.6; 290;eor
       5705;2018030900;   10;   6.6; 270;eor
       5705;2018030901;   10;   4.5; 250;eor
       5705;2018030902;   10;   3.0; 180;eor
       5705;2018030903;   10;   2.5; 210;eor
       5705;2018030904;   10;   1.8; 170;eor
       5705;2018030905;   10;   4.6; 250;eor
       5705;2018030906;   10;   7.1; 260;eor
       5705;2018030907;   10;   3.3; 240;eor
       5705;2018030908;   10;   3.6; 200;eor
       5705;2018030909;   10;   2.6; 200;eor
       5705;2018030910;   10;   2.3; 190;eor
       5705;2018030911;   10;   2.2; 220;eor
       5705;2018030912;   10;   3.5; 170;eor
       5705;2018030913;   10;   2.6; 200;eor
       5705;2018030914;   10;   2.1; 240;eor
       5705;2018030915;   10;   3.5; 240;eor
       5705;2018030916;   10;   2.8; 230;eor
       5705;2018030917;   10;   2.1; 220;eor
       5705;2018030918;   10;   1.8; 160;eor
       5705;2018030919;   10;   1.4; 120;eor
       5705;2018030920;   10;   1.4; 150;eor
       5705;2018030921;   10;   1.8; 150;eor
       5705;2018030922;   10;   1.7; 160;eor
       5705;2018030923;   10;   1.6; 220;eor
       5705;2018031000;   10;   1.6; 190;eor
       5705;2018031001;   10;   2.2; 180;eor
       5705;2018031002;   10;   1.8; 180;eor
       5705;2018031003;   10;   1.4; 180;eor
       5705;2018031004;   10;   0.9; 150;eor
       5705;2018031005;   10;   1.6; 170;eor
       5705;2018031006;   10;   1.2; 250;eor
       5705;2018031007;   10;   0.5; 190;eor
       5705;2018031008;   10;   0.8; 170;eor
       5705;2018031009;   10;   0.5; 180;eor
       5705;2018031010;   10;   0.6; 170;eor
       5705;2018031011;   10;   1.2; 160;eor
       5705;2018031012;   10;   1.5; 200;eor
       5705;2018031013;   10;   2.1; 210;eor
       5705;2018031014;   10;   3.0; 220;eor
       5705;2018031015;   10;   4.3; 220;eor
       5705;2018031016;   10;   4.0; 200;eor
       5705;2018031017;   10;   3.7; 190;eor
       5705;2018031018;   10;   3.4; 180;eor
       5705;2018031019;   10;   3.9; 180;eor
       5705;2018031020;   10;   3.1; 180;eor
       5705;2018031021;   10;   2.4; 170;eor
       5705;2018031022;   10;   2.6; 170;eor
       5705;2018031023;   10;   2.7; 170;eor
       5705;2018031100;   10;   2.8; 170;eor
       5705;2018031101;   10;   2.2; 170;eor
       5705;2018031102;   10;   1.9; 200;eor
       5705;2018031103;   10;   1.4; 160;eor
       5705;2018031104;   10;   1.8; 160;eor
       5705;2018031105;   10;   1.3; 200;eor
       5705;2018031106;   10;   1.2;  90;eor
       5705;2018031107;   10;   1.3; 150;eor
       5705;2018031108;   10;   2.1; 130;eor
       5705;2018031109;   10;   1.5; 150;eor
       5705;2018031110;   10;   3.8; 130;eor
       5705;2018031111;   10;   1.7; 170;eor
       5705;2018031112;   10;   1.7; 200;eor
       5705;2018031113;   10;   2.1; 250;eor
       5705;2018031114;   10;   2.3;  50;eor
       5705;2018031115;   10;   3.1; 120;eor
       5705;2018031116;   10;   1.2; 210;eor
       5705;2018031117;   10;   2.0; 140;eor
       5705;2018031118;   10;   4.6; 290;eor
       5705;2018031119;   10;   2.2; 280;eor
       5705;2018031120;   10;   2.5; 260;eor
       5705;2018031121;   10;   1.3; 180;eor
       5705;2018031122;   10;   1.2; 150;eor
       5705;2018031123;   10;   1.1; 270;eor
       5705;2018031200;   10;   1.1; 210;eor
       5705;2018031201;   10;   1.2; 160;eor
       5705;2018031202;   10;   1.4; 200;eor
       5705;2018031203;   10;   1.8; 170;eor
       5705;2018031204;   10;   1.8; 170;eor
       5705;2018031205;   10;   2.5; 170;eor
       5705;2018031206;   10;   2.5; 180;eor
       5705;2018031207;   10;   3.6; 250;eor
       5705;2018031208;   10;   4.7; 270;eor
       5705;2018031209;   10;   5.8; 260;eor
       5705;2018031210;   10;   6.7; 270;eor
       5705;2018031211;   10;   6.7; 280;eor
       5705;2018031212;   10;   6.3; 280;eor
       5705;2018031213;   10;   7.7; 280;eor
       5705;2018031214;   10;   7.5; 280;eor
       5705;2018031215;   10;   5.7; 280;eor
       5705;2018031216;   10;   6.7; 270;eor
       5705;2018031217;   10;   8.0; 270;eor
       5705;2018031218;   10;   6.4; 270;eor
       5705;2018031219;   10;   6.6; 270;eor
       5705;2018031220;   10;   5.9; 270;eor
       5705;2018031221;   10;   7.0; 260;eor
       5705;2018031222;   10;   6.1; 260;eor
       5705;2018031223;   10;   7.0; 270;eor
       5705;2018031300;   10;   6.4; 270;eor
       5705;2018031301;   10;   6.0; 260;eor
       5705;2018031302;   10;   6.4; 260;eor
       5705;2018031303;   10;   6.6; 260;eor
       5705;2018031304;   10;   6.3; 260;eor
       5705;2018031305;   10;   6.5; 250;eor
       5705;2018031306;   10;   7.5; 260;eor
       5705;2018031307;   10;   6.4; 260;eor
       5705;2018031308;   10;   7.5; 260;eor
       5705;2018031309;   10;   8.8; 260;eor
       5705;2018031310;   10;   7.7; 250;eor
       5705;2018031311;   10;   9.6; 260;eor
       5705;2018031312;   10;  10.2; 260;eor
       5705;2018031313;   10;   9.2; 260;eor
       5705;2018031314;   10;   9.0; 260;eor
       5705;2018031315;   10;   7.4; 260;eor
       5705;2018031316;   10;   5.9; 270;eor
       5705;2018031317;   10;   6.4; 300;eor
       5705;2018031318;   10;   7.3; 300;eor
       5705;2018031319;   10;   6.6; 300;eor
       5705;2018031320;   10;   6.2; 300;eor
       5705;2018031321;   10;   5.4; 310;eor
       5705;2018031322;   10;   4.8; 310;eor
       5705;2018031323;   10;   4.7; 300;eor
       5705;2018031400;   10;   3.8; 310;eor
       5705;2018031401;   10;   3.5; 300;eor
       5705;2018031402;   10;   4.0; 300;eor
